"OTU" "p_value" "BH_FDR" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"X5974ff66c390779241f4d20c77258b1a" 4.8450264869205e-23 4.8450264869205e-23 NA NA NA NA NA NA NA
"ffbb26b4e59d4915d226d76b5ffbc259" 4.8450264869205e-23 4.8450264869205e-23 "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" "Kouleothrix" "Eikelboom_Type"
"e0a7b6cff9c1d5e99fbaab40ee6f8497" 5.35948547000656e-23 5.35948547000656e-23 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Azospirillaceae" "Azospirillum" "Azospirillum_thermophilum"
"X10fa3227f9fc04aa88d00b3a2c51f983" 5.35948547000656e-23 5.35948547000656e-23 NA NA NA NA NA NA NA
"X3ecabe6e341ddaa8503fb4a237835f95" 6.28674437161602e-23 6.28674437161602e-23 NA NA NA NA NA NA NA
"X4b84b3f209206e968f9178da1ebf685d" 6.66700193877434e-23 6.66700193877434e-23 NA NA NA NA NA NA NA
"X71cfb65d33db355bb7499928d9464147" 6.77976924276418e-23 6.77976924276418e-23 NA NA NA NA NA NA NA
"e635e128ece6b4c1b85a6f4d180c91dc" 6.83685894376547e-23 6.83685894376547e-23 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Priestia" "Priestia_aryabhattai"
"X222d6c60520ab9a17b4647a65412e201" 7.12952464998009e-23 7.12952464998009e-23 NA NA NA NA NA NA NA
"X722584d1d979383e73ecf57d76487043" 7.43458779186256e-23 7.43458779186256e-23 NA NA NA NA NA NA NA
"X1f0a8de3e8754bc1343eef81f453941b" 7.68791285647649e-23 7.68791285647649e-23 NA NA NA NA NA NA NA
"d4177ef0d054763e6c33614ca1697c93" 8.22047488225694e-23 8.22047488225694e-23 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Hymenobacteraceae" "Nibribacter" "Nibribacter_koreensis"
"c3d6de67b740fe7c60bcfe5238540208" 8.86335314325852e-23 8.86335314325852e-23 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Aetherobacter" "Aetherobacter_rufus"
"X475e9e2e92d188f243896c8be4b4f161" 9.39756146262388e-23 9.39756146262388e-23 NA NA NA NA NA NA NA
"X2860a56cdd10bf54e22b3ebe5bc3b48f" 9.79853389025868e-23 9.79853389025868e-23 NA NA NA NA NA NA NA
"b3d979834547ae417dafdbf2cd707fed" 1.18722766447819e-22 1.18722766447819e-22 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Salibacteraceae" "Salibacter" "Salibacter_halophilus"
"bae5b63d93a7a244f3d9e5900d05dbee" 1.31210557750492e-22 1.31210557750492e-22 "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Noviherbaspirillum" "Noviherbaspirillum_autotrophicum"
"X077b76adad6740628dfbaf16bf9ca667" 1.35655456359301e-22 1.35655456359301e-22 NA NA NA NA NA NA NA
"X58b33fe92f4cba050a7c3d4f4c4feb9c" 1.36789771634631e-22 1.36789771634631e-22 NA NA NA NA NA NA NA
"X5a04860bed152c942e2af2e002604cfa" 1.69813312856361e-22 1.69813312856361e-22 NA NA NA NA NA NA NA
"c825343a3319879bdc5e703a6099c7f8" 1.71229996149908e-22 1.71229996149908e-22 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Parasediminibacterium" "Parasediminibacterium_paludis"
"X0859375acde9f2a0571e872c83b796ce" 1.78490796519537e-22 1.78490796519537e-22 NA NA NA NA NA NA NA
"caf6b35776094f621b313b084b5da28c" 1.97183709564178e-22 1.97183709564178e-22 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Chitinophaga" "Chitinophaga_soli"
"X07c897dc2016038b1c89c06aa4ecb272" 2.10709155263778e-22 2.10709155263778e-22 NA NA NA NA NA NA NA
"X8e8ff4f0ee8eec4703ad15e099f8ef0d" 2.12463131622097e-22 2.12463131622097e-22 NA NA NA NA NA NA NA
"X7b28df05b3b65f946b900eea9fcf7e94" 2.16014551340175e-22 2.16014551340175e-22 NA NA NA NA NA NA NA
"f38d4176986949aea7aae60f6e11f43d" 2.40574461337364e-22 2.40574461337364e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Pirellulales" "Thermoguttaceae" "Thermostilla" "Thermostilla_marina"
"d9ea157a570599f8a409e764b4fe9cd8" 2.48673116109579e-22 2.48673116109579e-22 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Luteitalea" "Luteitalea_pratensis"
"X1fe5dcc5236abc89073aebbb878fa295" 2.52823047278996e-22 2.52823047278996e-22 NA NA NA NA NA NA NA
"ec27b2fa6635ba7046c746c57e14da31" 2.63500158316513e-22 2.63500158316513e-22 "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "Tepidisphaeraceae" "Tepidisphaera" "Tepidisphaera_mucosa"
"da3d80ae09141fd9dac64b59abccee32" 2.7236215338072e-22 2.7236215338072e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Nitrobacteraceae" "Tardiphaga" "Tardiphaga_robiniae"
"fdf6b65b600bb72747c6c85b6cd7905c" 2.81519026628905e-22 2.81519026628905e-22 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Hymenobacteraceae" "Adhaeribacter" "Adhaeribacter_aerophilus"
"ca89fa27e1512e7de25a685c53a96f2c" 2.8385545003085e-22 2.8385545003085e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" "Micropepsis" "Micropepsis_pineolensis"
"X0283284d3bcd24582d12ef9c8fb40a85" 2.90980482464026e-22 2.90980482464026e-22 NA NA NA NA NA NA NA
"X34b67e1aaf500c410f359e1192a42fb3" 3.08301254299399e-22 3.08301254299399e-22 NA NA NA NA NA NA NA
"acc2b016e0a14c252024690478f5dc5e" 3.54729990700507e-22 3.54729990700507e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DDSe3017"
"c99d2fd398e6ecf3e286eadbdc806339" 3.66623092474822e-22 3.66623092474822e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Xanthobacteraceae" NA "alpha_proteobacterium"
"X0bd1e10f3142d6c4b169fa41e8cdab14" 3.69657506984538e-22 3.69657506984538e-22 NA NA NA NA NA NA NA
"X2a3351aec47507db63a62431558d30af" 3.82045714445809e-22 3.82045714445809e-22 NA NA NA NA NA NA NA
"X029a1e0bbc67928ae299de5b662055bc" 3.88393006656415e-22 3.88393006656415e-22 NA NA NA NA NA NA NA
"bd55f115b769f695a13e86ae2523b7de" 3.91605676079853e-22 3.91605676079853e-22 "Bacteria" "Actinobacteria" "Actinomycetia" "Micrococcales" "Micrococcaceae" "Arthrobacter" "Arthrobacter_ginkgonis"
"X566f4b4227e4ef6476f07956e8857070" 4.01402317556465e-22 4.01402317556465e-22 NA NA NA NA NA NA NA
"X3095ed301bf361d1498a62bdd4caa19c" 4.25214386873531e-22 4.25214386873531e-22 NA NA NA NA NA NA NA
"c56a3412640a89d698bf0bf908b53836" 4.50423523661661e-22 4.50423523661661e-22 "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "Tepidisphaeraceae" "Tepidisphaera" "Tepidisphaera_mucosa"
"X6b7a50ad89e81c7f78b8f2cbe3d5a2a3" 4.54143543632726e-22 4.54143543632726e-22 NA NA NA NA NA NA NA
"fe261f2ee93167b96bfd85f6c0435482" 4.57893965104165e-22 4.57893965104165e-22 "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" "Mucilaginibacter_daejeonensis"
"X9c8300640902ea7cdd719a64eba7b00b" 4.65486997584798e-22 4.65486997584798e-22 NA NA NA NA NA NA NA
"X53fce369fbf273ecbd5a1dd45724fa7c" 4.81048826845492e-22 4.81048826845492e-22 NA NA NA NA NA NA NA
"c84816cb115cefb7344216ce7b03320f" 4.89021699558983e-22 4.89021699558983e-22 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Alteromonadales" "Ferrimonadaceae" "Ferrimonas" "Ferrimonas_sediminum"
"X8f98b239fe95ea6419d3d807a8f407e4" 4.93057033140104e-22 4.93057033140104e-22 NA NA NA NA NA NA NA
"X0f1fa3fba1de745cec2d618bc5315c61" 4.9712531619848e-22 4.9712531619848e-22 NA NA NA NA NA NA NA
"X0609fb2f8e4438ce9641775f107cf2b6" 4.9712531619848e-22 4.9712531619848e-22 NA NA NA NA NA NA NA
"X3a89f3dcf6d1e1bd9d5301213ecd32bf" 5.01226814861719e-22 5.01226814861719e-22 NA NA NA NA NA NA NA
"X8db27d0234e08f48e35a9ad8b58e819c" 5.01226814861719e-22 5.01226814861719e-22 NA NA NA NA NA NA NA
"X14b734487895c0922e8dc378875b71a3" 5.13733297738998e-22 5.13733297738998e-22 NA NA NA NA NA NA NA
"f85c4af1adce7b9b9525ff6f3567192d" 5.3526721046132e-22 5.3526721046132e-22 "Bacteria" "Gemmatimonadetes" "Longimicrobia" "Longimicrobiales" "Longimicrobiaceae" "Longimicrobium" "Longimicrobium_terrae"
"X6fa202c794479d22d121a8f74ff33225" 5.48613804120695e-22 5.48613804120695e-22 NA NA NA NA NA NA NA
"b4d0f4a93d53eab4ba34454ac61840b7" 5.53135438714068e-22 5.53135438714068e-22 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriaceae" "Eubacterium" "Eubacterium_aggregans"
"X4cb4a5cd96261b5c1b861897be33dedd" 5.62289630116097e-22 5.62289630116097e-22 NA NA NA NA NA NA NA
"c44924ad6b47008dd47869f42d393dc6" 5.76302720346874e-22 5.76302720346874e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Sphingomonas_kaistensis"
"X9bdf1e6554db3d68177edd1c99e0e697" 5.76302720346874e-22 5.76302720346874e-22 NA NA NA NA NA NA NA
"X49a40310d8ff609541b64d0502fb5675" 5.81050114074118e-22 5.81050114074118e-22 NA NA NA NA NA NA NA
"ebf1f935193ad1915a5b26e51a46a0aa" 5.81050114074118e-22 5.81050114074118e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Gemmata" "Gemmata_massiliana"
"X9c6361350e67777fdec13971c83132bd" 5.81050114074118e-22 5.81050114074118e-22 NA NA NA NA NA NA NA
"X20e42d7b9376a673195ec44d068a5046" 5.90661300425239e-22 5.90661300425239e-22 NA NA NA NA NA NA NA
"X35bbcc6491e761425fb0461e0c1bd6bc" 5.90661300425239e-22 5.90661300425239e-22 NA NA NA NA NA NA NA
"X4b7e1a9d80c80a7cae435b21fb4f81fc" 5.95525719492984e-22 5.95525719492984e-22 NA NA NA NA NA NA NA
"X7946a17f4dd1d0e88e086c6cdc2290f6" 6.00429777616124e-22 6.00429777616124e-22 NA NA NA NA NA NA NA
"X5c95cb6e8e3b661c0435e856ece27df0" 6.00429777616124e-22 6.00429777616124e-22 NA NA NA NA NA NA NA
"X82cdc5735bff379b35cc5bcd98b51694" 6.00429777616124e-22 6.00429777616124e-22 NA NA NA NA NA NA NA
"X79b48d06ad51bde5b7d8540bad91ffb6" 6.00429777616124e-22 6.00429777616124e-22 NA NA NA NA NA NA NA
"X47c8959b383e4bfba696847a87741c4c" 6.10358091568959e-22 6.10358091568959e-22 NA NA NA NA NA NA NA
"X24d1acf7f6b8725e973fd9323431375a" 6.10358091568959e-22 6.10358091568959e-22 NA NA NA NA NA NA NA
"X20526fc8371aa13a4f3625ff777728d9" 6.10358091568959e-22 6.10358091568959e-22 NA NA NA NA NA NA NA
"b141176b747d0e6288ba6375d2ce5265" 6.10358091568959e-22 6.10358091568959e-22 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Vicinamibacter" "Vicinamibacter_silvestris"
"X7b40ead6b072efd4e9839ac0fdf5998f" 6.10358091568959e-22 6.10358091568959e-22 NA NA NA NA NA NA NA
"X67a6189eaf65d6a8837ac9ef19b9ded8" 6.10358091568959e-22 6.10358091568959e-22 NA NA NA NA NA NA NA
"d802aed1bc9d2148c90e88260af87fdf" 6.15382994054662e-22 6.15382994054662e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Sphingomonas_floccifaciens"
"X98aa07b107402401c7f035f77c3c084a" 6.15382994054662e-22 6.15382994054662e-22 NA NA NA NA NA NA NA
"X5d1323565b8f407f576073b887b32eb8" 6.15382994054662e-22 6.15382994054662e-22 NA NA NA NA NA NA NA
"b22c84925ab9c93cdacfabfd8b9b2de0" 6.15382994054662e-22 6.15382994054662e-22 "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" "Nitrosospira" "Nitrosospira_tenuis"
"f5bbcc0f7c5e0be8b74efb68d2b64d5e" 6.15382994054662e-22 6.15382994054662e-22 "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiaceae" "Caballeronia" "Caballeronia_megalochromosomata"
"X82a9056528a179b968c7c7b52fc84ab1" 6.15382994054662e-22 6.15382994054662e-22 NA NA NA NA NA NA NA
"X1cb0caff214914e601e0792e69fe0e63" 6.15382994054662e-22 6.15382994054662e-22 NA NA NA NA NA NA NA
"X614b24fde4be7607483c2a11a539db98" 6.15382994054662e-22 6.15382994054662e-22 NA NA NA NA NA NA NA
"dc39900c392c4a628e52345b95c02ae8" 6.15382994054662e-22 6.15382994054662e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DDSe3017"
"X8a67d399298b7ba53abc09e425e64faa" 6.20448828948034e-22 6.20448828948034e-22 NA NA NA NA NA NA NA
"X21b9789881837b2d6a382e95a214079c" 6.25555926053804e-22 6.25555926053804e-22 NA NA NA NA NA NA NA
"X405025c48c06eec0b31e30a7c5cbfa09" 6.35895239279411e-22 6.35895239279411e-22 NA NA NA NA NA NA NA
"ec81849d6f01bf92a30539480201f516" 6.35895239279411e-22 6.35895239279411e-22 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Thermoactinomycetaceae" "Hazenella" "Hazenella_coriacea"
"db61b645fe20dd7e2205903b5c98091b" 6.464036250922e-22 6.464036250922e-22 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"X7afd416b83d960bb4d2914a7b00e8d4a" 6.57083817894659e-22 6.57083817894659e-22 NA NA NA NA NA NA NA
"c5ba6d2c28217b62cb3e193ee2c27653" 6.57083817894659e-22 6.57083817894659e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Rubinisphaera" "Rubinisphaera_brasiliensis"
"X73b415393c6270c32836789ea368155b" 6.62489208354217e-22 6.62489208354217e-22 NA NA NA NA NA NA NA
"d9e3d6743dffbf25facfe7acfaa7796a" 6.62489208354217e-22 6.62489208354217e-22 "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" "Nitrosospira" "Nitrosospira_tenuis"
"d5090c1a68cbfb11d8bfbf5bd33d17de" 6.62489208354217e-22 6.62489208354217e-22 "Bacteria" "Firmicutes" "Clostridia" "Thermoanaerobacterales" "Thermoanaerobacteraceae" "Moorella" "Moorella_stamsii"
"X20cab74d60c9c185d8caf4630702c5fc" 6.62489208354217e-22 6.62489208354217e-22 NA NA NA NA NA NA NA
"a0b7985f43fcceb086757dea7a222da5" 6.62489208354217e-22 6.62489208354217e-22 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Thioprofundaceae" "Thioprofundum" "Thioprofundum_lithotrophicum"
"bb649ca0e49d632a9cef65872bbebd18" 6.62489208354217e-22 6.62489208354217e-22 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_haynesii"
"X092c4c8a9a0511cdf7a9b2123db244f7" 6.67938595811312e-22 6.67938595811312e-22 NA NA NA NA NA NA NA
"X2e8c3ba6c3c5f72adbb45828e5ab18c7" 6.67938595811312e-22 6.67938595811312e-22 NA NA NA NA NA NA NA
"ebc7df866a26dcfc9485738dbe069984" 6.67938595811312e-22 6.67938595811312e-22 "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Acidobacteriaceae" "Acidicapsa" "Acidicapsa_ferrireducens"
"adcb8a03c5f0fe5da40bf91576155c3b" 6.67938595811312e-22 6.67938595811312e-22 "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" "Kouleothrix" "Kouleothrix_aurantiaca"
"f73b40802f6b5132d3dedf5d00de2c78" 6.73432334476428e-22 6.73432334476428e-22 "Bacteria" "Proteobacteria" "Oligoflexia" "Oligoflexales" "Pseudobacteriovoracaceae" "Pseudobacteriovorax" "Pseudobacteriovorax_antillogorgiicola"
"fdb0cfa7c5a41f7853f850ebf3bbb315" 6.73432334476428e-22 6.73432334476428e-22 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Maledivibacter" "Maledivibacter_halophilus"
"X27ec66f628a0bb5e3c17442683e05722" 6.78970781379628e-22 6.78970781379628e-22 NA NA NA NA NA NA NA
"X05076dbd5118b956d26bcb417d6fad27" 6.84554296392737e-22 6.84554296392737e-22 NA NA NA NA NA NA NA
"b0affece13db52e9a0cce3a918981174" 6.84554296392737e-22 6.84554296392737e-22 "Bacteria" "Planctomycetes" "Phycisphaerae" "Tepidisphaerales" "Tepidisphaeraceae" "Tepidisphaera" "Tepidisphaera_mucosa"
"b7e9c43868eefae4b8d7c1315f26426c" 6.84554296392737e-22 6.84554296392737e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Rubinisphaera" "Rubinisphaera_brasiliensis"
"X84654ad964749325c4f0b7ce428ebedd" 6.84554296392737e-22 6.84554296392737e-22 NA NA NA NA NA NA NA
"d1eeaf077bf2b3442933757eb355e38f" 6.84554296392737e-22 6.84554296392737e-22 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Luteitalea" "Luteitalea_pratensis"
"f88f0f3457568dd5cbbb3b170eceb391" 6.84554296392737e-22 6.84554296392737e-22 "Bacteria" "Actinobacteria" "Rubrobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" "Gaiella_occulta"
"X95a347a57d53775edaa7059bb6beb10c" 6.84554296392737e-22 6.84554296392737e-22 NA NA NA NA NA NA NA
"X37ca8f2b5d750e6e7a00fe1551eb6565" 6.84554296392737e-22 6.84554296392737e-22 NA NA NA NA NA NA NA
"X984c884c028a80d866f77ebec7f96634" 6.90183242251698e-22 6.90183242251698e-22 NA NA NA NA NA NA NA
"X501e0cca35188f1b300a177a0ab116ab" 6.90183242251698e-22 6.90183242251698e-22 NA NA NA NA NA NA NA
"a66b26c81ed7d593e2d7484104b18746" 6.90183242251698e-22 6.90183242251698e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Gemmata" "Gemmata_massiliana"
"a947726f6d327d13cf9ca112b4a1b3fc" 6.90183242251698e-22 6.90183242251698e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Fimbriiglobus" "Fimbriiglobus_ruber"
"X3c785b17a7edc3e522ff3c150532b793" 6.90183242251698e-22 6.90183242251698e-22 NA NA NA NA NA NA NA
"daa6406032896d14576e59a4f5a8d8fe" 6.90183242251698e-22 6.90183242251698e-22 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Vicinamibacter" "Vicinamibacter_silvestris"
"X38b303fc893d26e24bb42cf56d16df94" 6.90183242251698e-22 6.90183242251698e-22 NA NA NA NA NA NA NA
"b4d64499c386dae11f07f86a91c2acfa" 6.90183242251698e-22 6.90183242251698e-22 "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiaceae" "Ferrimicrobium" "Ferrimicrobium_acidiphilum"
"dd15acce89c58dfea11f06e339713b67" 6.958579845791e-22 6.958579845791e-22 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Fulvivirgaceae" "Ohtaekwangia" "Ohtaekwangia_koreensis"
"X4cafb417fde0aab90a70646068da1d9a" 6.958579845791e-22 6.958579845791e-22 NA NA NA NA NA NA NA
"X0bc845d9bad96e8782083b90ca805a24" 6.958579845791e-22 6.958579845791e-22 NA NA NA NA NA NA NA
"X2753649d38fc0210eaaa3f30fcde9318" 6.958579845791e-22 6.958579845791e-22 NA NA NA NA NA NA NA
"X1d62bf79621679db28a573a17f6f463d" 6.958579845791e-22 6.958579845791e-22 NA NA NA NA NA NA NA
"X21fb3d8e276650eb6a44eeb22ec926ab" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X1e5e7cd9f228d252a31f90718aedd9c1" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X07f53c469d2c9cc0556c101f86ac090c" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X973aac9468c0f01362241a04349b9476" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X25b2a54871c9d184124be790614b7bd0" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X8693c4aabb3486772bbb8ea809b8c9d4" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"f1338cedac25af0fcfabaf40950e7e2f" 7.0157889190687e-22 7.0157889190687e-22 "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Acidobacteriaceae" NA "bacterium_Ellin337"
"X6c5bc69de1f90c65959539b2be284c74" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"a15cc673b6c246cb7684c0e71c18f95a" 7.0157889190687e-22 7.0157889190687e-22 "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Ilumatobacteraceae" "Desertimonas" "Desertimonas_flava"
"X4689bab2ef243e6514fde00a66a9c27b" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X3b7492e58dcc889d6930825d3aecaff0" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X4912a744b09338b0594872fcc8cae8da" 7.0157889190687e-22 7.0157889190687e-22 NA NA NA NA NA NA NA
"X811c276e23b17822a4edf2d97ae17cdd" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"X48b1f146cb2af28d4e57e5110039cbf2" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"X687cdc3ca3d3928c7d11feebaf0fd08a" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"f53b18cd6be1f9e146f9cbcff8b6abe4" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Hymenobacteraceae" "Pontibacter" "Pontibacter_populi"
"d16ef108138fb11c8f5e8450fa2d5e6b" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Halovulum" "Halovulum_marinum"
"cfefd0f97b8bb784fc02eca1024f6843" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin516"
"f9333ca3aad4f327d15ee93d4b749bea" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"X3d88d9901ebc8125d1c590a63205c3e9" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"cb785e4c02c3d13012e08964078ad244" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Gemmatales" "Gemmataceae" "Gemmata" "Gemmata_massiliana"
"X03434640e6cdadb0129b6749315021af" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"e2f71e098d966b8b3ad6d7f417ffff77" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Permianibacter" "Permianibacter_aggregans"
"e7778cf5939d146cf9fd781535d7feff" 7.07346335699203e-22 7.07346335699203e-22 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Listeriaceae" "Brochothrix" "bacterium_RFB"
"X88e34a736d656ca9a63492c96eb11924" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"X1b1ac13eb30305dd1933e61631339ff2" 7.07346335699203e-22 7.07346335699203e-22 NA NA NA NA NA NA NA
"X94d8e37121c361cafcc013aa9755bbf4" 7.13160690375548e-22 7.13160690375548e-22 NA NA NA NA NA NA NA
"X1efc065ae69d2cc357706e03013e9661" 7.13160690375548e-22 7.13160690375548e-22 NA NA NA NA NA NA NA
"e8dd6997e9ab9fc3f39da6379911914c" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriaceae" "Eubacterium" "Eubacterium_aggregans"
"e6b97ba9a6f40d28d2c4f70a31276056" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Erythrobacteraceae" "Croceicoccus" "Croceicoccus_sediminis"
"f2fbfbe25e9b67384a379e5540543405" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"X0a1522e4366a736d4e8053ef6abb3ad9" 7.13160690375548e-22 7.13160690375548e-22 NA NA NA NA NA NA NA
"f32cdbfe874bd3de8cdf87ec4a7f1957" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" "Pedosphaera" "Pedosphaera_parvula"
"b07d608c7b00da60b5539fba92e50ec1" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobia_subdivision_3" NA "bacterium_Ellin5102"
"X52088f46b060adf8ae23063a8ea746d4" 7.13160690375548e-22 7.13160690375548e-22 NA NA NA NA NA NA NA
"f6ef794a26ae0575b7155f87c685ec29" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Acidobacteria" "Blastocatellia" "Blastocatellales" "Pyrinomonadaceae" "Brevitalea" "Brevitalea_deliciosa"
"bfdd0362036e7fa2021de9be87a10dcf" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA "planctomycete_DDSe3017"
"c16f1fb6eca5507de9547de9727dd75b" 7.13160690375548e-22 7.13160690375548e-22 "Bacteria" "Acidobacteria" "Vicinamibacteria" "Vicinamibacterales" "Vicinamibacteraceae" "Vicinamibacter" "Vicinamibacter_silvestris"
